,light_level,occupancy,desired_light_level
10321,0.9,0,0.6
10322,0.7,1,1.0
10323,0.3,1,0.6
10324,0.1,0,0.7
10325,0.4,1,0.7
10326,0.7,0,0.6
10327,0.3,1,0.6
10328,0.9,0,0.3
10329,0.4,0,0.8
10330,0.5,1,0.8
10331,0.2,0,0.9
10332,0.6,1,0.9
10333,0.9,0,0.2
10334,0.9,1,0.2
10335,0.2,1,0.7
10336,0.5,1,0.7
10337,0.2,1,0.7
10338,0.9,0,0.2
10339,0.6,1,0.7
10340,0.2,1,0.9
10341,0.5,1,1.0
10342,0.5,1,0.8
10343,0.5,0,0.9
10344,0.4,0,0.3
10345,0.1,1,0.1
10346,0.9,1,0.1
10347,0.5,1,0.1
10348,0.7,1,0.1
10349,0.9,0,0.6
10350,0.5,1,0.6
10351,0.6,0,0.1
10352,0.6,1,0.1
10353,0.3,1,0.5
10354,0.5,0,0.6
10355,0.8,0,1.0
10356,0.1,1,1.0
10357,0.6,0,0.5
10358,0.6,0,0.5
10359,0.2,0,0.5
10360,0.7,1,0.5
10361,0.5,0,0.6
10362,0.6,0,1.0
10363,0.7,1,1.0
10364,0.7,0,1.0
10365,0.5,1,0.9
10366,0.2,0,0.2
10367,0.6,0,0.7
10368,0.7,0,0.5
10369,0.1,0,0.5
10370,0.9,0,0.5
10371,0.8,0,0.5
10372,0.3,0,0.6
10373,0.7,0,0.7
10374,0.8,1,0.7
10375,0.2,1,0.7
10376,0.6,1,0.8
10377,0.3,1,0.1
10378,0.9,1,0.1
10379,0.1,1,1.0
10380,0.9,1,0.9
10381,0.7,1,1.0
10382,0.6,0,0.2
10383,0.7,0,0.2
10384,0.7,1,0.6
10385,0.9,0,0.6
10386,0.2,1,0.9
10387,0.6,0,0.2
10388,0.8,0,0.2
10389,0.6,1,0.2
10390,0.5,0,1.0
10391,0.8,0,0.1
10392,0.4,1,0.1
10393,0.7,1,0.7
10394,0.9,1,0.7
10395,0.1,1,0.1
10396,0.6,1,0.5
10397,0.5,0,1.0
10398,0.3,0,0.2
10399,0.7,0,0.2
10400,0.6,0,1.0
10401,0.6,1,0.9
10402,0.9,0,1.0
10403,0.2,0,0.9
10404,0.4,0,0.9
10405,0.2,1,0.9
10406,0.1,1,0.2
10407,0.2,0,0.7
10408,0.1,0,0.9
10409,0.9,0,0.9
10410,0.1,0,0.1
10411,0.3,1,0.1
10412,0.5,0,1.0
10413,0.8,1,0.8
10414,0.3,0,1.0
10415,0.1,0,0.3
10416,0.4,0,0.6
10417,0.1,1,0.6
10418,0.8,1,1.0
10419,0.7,0,0.7
10420,0.5,0,0.5
10421,0.3,1,1.0
10422,0.3,0,0.7
10423,0.5,1,1.0
10424,0.1,0,1.0
10425,0.8,1,0.1
10426,0.7,1,0.7
10427,0.4,1,1.0
10428,0.2,1,0.2
10429,0.5,0,0.6
10430,0.1,1,0.6
10431,0.2,1,0.6
10432,0.7,0,0.6
10433,0.4,1,1.0
10434,0.9,0,0.3
10435,0.1,0,0.9
10436,0.7,0,1.0
10437,0.3,1,0.1
10438,0.1,0,0.1
10439,0.8,1,0.7
10440,0.7,1,0.7
10441,0.6,1,0.5
10442,0.4,1,0.7
10443,0.1,1,0.5
10444,0.7,1,0.9
10445,0.9,0,0.5
10446,0.2,0,0.5
10447,0.8,1,0.9
10448,0.4,1,0.3
10449,0.1,1,0.3
10450,0.5,0,0.2
10451,0.4,1,1.0
10452,0.3,1,1.0
10453,0.5,0,0.9
10454,0.2,1,0.9
10455,0.9,0,0.5
10456,0.6,0,0.1
10457,0.1,1,0.8
10458,0.5,0,0.3
10459,0.7,0,1.0
10460,0.3,0,1.0
10461,0.1,1,1.0
10462,0.4,0,0.2
10463,0.4,1,0.2
10464,0.1,1,0.2
10465,0.4,0,0.2
10466,0.8,0,0.2
10467,0.5,0,0.7
10468,0.7,1,0.6
10469,0.2,1,0.3
10470,0.3,0,1.0
10471,0.2,1,0.7
10472,0.9,1,1.0
10473,0.4,0,1.0
10474,0.7,1,1.0
10475,0.3,1,0.3
10476,0.8,1,0.5
10477,0.5,0,0.5
10478,0.2,0,1.0
10479,0.5,1,0.9
10480,0.2,0,0.3
10481,0.2,0,0.1
10482,0.3,0,1.0
10483,0.5,0,1.0
10484,0.7,0,0.1
10485,0.1,0,0.1
10486,0.2,0,0.1
10487,0.6,1,0.9
10488,0.8,1,0.9
10489,0.6,1,0.7
10490,0.7,0,0.7
10491,0.4,0,0.7
10492,0.7,1,1.0
10493,0.8,1,0.9
10494,0.1,0,0.1
10495,0.4,1,0.1
10496,0.5,0,0.8
10497,0.2,0,0.9
10498,0.2,0,0.9
10499,0.2,1,1.0
10500,0.5,0,0.2
10501,0.8,0,0.2
10502,0.3,0,0.2
10503,0.4,1,0.6
10504,0.4,1,1.0
10505,0.1,0,0.2
10506,0.1,1,0.2
10507,0.2,0,0.2
10508,0.1,0,0.2
10509,0.9,1,0.2
10510,0.3,1,0.1
10511,0.6,0,0.3
10512,0.2,1,1.0
10513,0.8,0,1.0
10514,0.9,0,0.1
10515,0.7,0,0.7
10516,0.7,0,0.5
10517,0.6,0,0.7
10518,0.4,1,0.7
10519,0.1,0,0.9
10520,0.6,1,0.7
10521,0.3,1,0.7
10522,0.8,0,1.0
10523,0.7,0,1.0
10524,0.8,1,0.2
10525,0.4,1,1.0
10526,0.2,1,1.0
10527,0.5,1,0.3
10528,0.6,1,0.1
10529,0.2,0,0.7
10530,0.6,0,0.9
10531,0.9,0,1.0
10532,0.1,0,0.6
10533,0.2,1,0.2
10534,0.5,0,0.2
10535,0.4,1,1.0
10536,0.2,1,1.0
10537,0.6,1,0.7
10538,0.2,1,1.0
10539,0.6,0,1.0
10540,0.5,1,1.0
10541,0.5,1,0.7
10542,0.1,0,0.9
10543,0.6,1,0.6
10544,0.8,0,0.7
10545,0.2,1,0.5
10546,0.7,0,0.5
10547,0.7,0,1.0
10548,0.7,1,1.0
10549,0.5,1,1.0
10550,0.7,1,0.2
10551,0.8,1,0.2
10552,0.5,1,0.3
10553,0.3,0,0.7
10554,0.1,1,0.5
10555,0.2,1,0.5
10556,0.2,1,1.0
10557,0.9,0,1.0
10558,0.7,1,1.0
10559,0.1,1,0.7
10560,0.3,1,0.3
10561,0.5,1,0.9
10562,0.5,0,0.9
10563,0.8,0,0.3
10564,0.5,0,0.3
10565,0.1,1,1.0
10566,0.5,0,0.6
10567,0.9,1,0.6
10568,0.6,0,1.0
10569,0.6,0,1.0
10570,0.8,0,0.7
10571,0.7,1,0.7
10572,0.2,1,0.1
10573,0.2,1,0.3
10574,0.4,1,0.7
10575,0.7,1,0.8
10576,0.5,1,0.9
10577,0.8,1,1.0
10578,0.8,0,0.5
10579,0.6,1,1.0
10580,0.2,0,0.9
10581,0.9,1,0.9
10582,0.7,0,0.9
10583,0.2,1,1.0
10584,0.2,1,1.0
10585,0.7,0,0.3
10586,0.9,0,0.9
10587,0.6,0,0.6
10588,0.2,0,0.7
10589,0.9,1,0.9
10590,0.6,0,1.0
10591,0.9,1,0.7
10592,0.2,1,0.6
10593,0.5,1,0.6
10594,0.2,1,0.5
10595,0.5,0,0.5
10596,0.4,1,1.0
10597,0.7,0,0.6
10598,0.7,1,0.1
10599,0.1,1,0.1
10600,0.2,0,0.1
10601,0.7,0,0.8
10602,0.6,0,0.1
10603,0.1,1,0.1
10604,0.1,1,1.0
10605,0.7,1,0.6
10606,0.5,0,0.9
10607,0.9,0,0.2
10608,0.2,0,0.2
10609,0.1,0,0.2
10610,0.9,0,0.2
10611,0.3,0,0.8
10612,0.7,1,0.1
10613,0.5,0,1.0
10614,0.2,1,1.0
10615,0.6,0,1.0
10616,0.8,0,0.7
10617,0.1,0,0.8
10618,0.4,1,0.9
10619,0.3,1,0.9
10620,0.9,1,1.0
10621,0.9,0,0.3
10622,0.1,1,0.7
10623,0.2,1,1.0
10624,0.6,1,0.9
10625,0.9,1,1.0
10626,0.4,1,0.2
10627,0.1,0,0.2
10628,0.4,0,1.0
10629,0.5,1,0.2
10630,0.8,1,0.2
10631,0.7,1,0.6
10632,0.7,0,1.0
10633,0.6,1,0.7
10634,0.3,1,0.9
10635,0.5,1,1.0
10636,0.7,0,0.8
10637,0.4,0,0.3
10638,0.9,0,1.0
10639,0.5,0,0.2
10640,0.8,1,0.2
10641,0.4,0,0.3
10642,0.5,1,0.6
10643,0.7,0,0.9
10644,0.8,0,1.0
10645,0.6,1,0.3
10646,0.4,0,0.3
10647,0.3,0,0.2
10648,0.2,1,0.8
10649,0.8,1,0.8
10650,0.8,0,1.0
10651,0.7,0,0.9
10652,0.1,0,1.0
10653,0.6,0,1.0
10654,0.6,0,0.3
10655,0.5,1,0.3
10656,0.5,0,0.9
10657,0.4,0,0.8
10658,0.7,1,1.0
10659,0.7,0,1.0
10660,0.5,1,0.9
10661,0.1,0,0.5
10662,0.9,1,0.1
10663,0.6,1,1.0
10664,0.7,0,1.0
10665,0.5,0,0.9
10666,0.1,0,0.5
10667,0.4,1,0.6
10668,0.2,0,0.6
10669,0.4,0,0.5
10670,0.5,0,1.0
10671,0.5,0,0.2
10672,0.6,1,0.2
10673,0.3,1,0.2
10674,0.9,0,1.0
10675,0.3,0,1.0
10676,0.2,1,0.2
10677,0.7,1,0.6
10678,0.5,0,0.8
10679,0.3,0,0.7
10680,0.9,0,0.9
10681,0.8,1,0.9
10682,0.5,1,0.7
10683,0.6,1,0.1
10684,0.6,0,0.1
10685,0.4,0,0.2
10686,0.7,1,0.2
10687,0.8,0,1.0
10688,0.1,0,1.0
10689,0.6,0,0.9
10690,0.1,1,0.2
10691,0.6,1,0.3
10692,0.1,1,0.3
10693,0.1,0,0.3
10694,0.9,1,0.3
10695,0.4,1,0.3
10696,0.1,1,0.9
10697,0.2,1,0.8
10698,0.3,0,0.8
10699,0.9,1,1.0
10700,0.3,0,0.1
10701,0.6,0,0.6
10702,0.6,0,1.0
10703,0.6,0,1.0
10704,0.6,0,0.9
10705,0.9,0,0.8
10706,0.4,1,0.8
10707,0.3,1,0.6
10708,0.4,0,0.6
10709,0.8,1,0.8
10710,0.2,0,0.2
10711,0.2,0,0.2
10712,0.9,1,0.7
10713,0.1,0,0.7
10714,0.2,1,1.0
10715,0.4,1,0.3
10716,0.8,0,1.0
10717,0.2,0,0.6
10718,0.2,1,0.6
10719,0.5,0,0.6
10720,0.1,1,1.0
10721,0.6,1,1.0
10722,0.8,1,0.5
10723,0.3,0,0.7
10724,0.4,0,0.7
10725,0.9,0,0.2
10726,0.8,0,1.0
10727,0.1,1,0.3
10728,0.9,0,0.6
10729,0.7,1,1.0
10730,0.8,0,1.0
10731,0.5,1,1.0
10732,0.9,0,0.8
10733,0.1,0,0.3
10734,0.1,0,0.3
10735,0.6,0,1.0
10736,0.3,0,1.0
10737,0.6,1,1.0
10738,0.9,0,1.0
10739,0.4,0,0.9
10740,0.2,1,1.0
10741,0.6,1,0.2
10742,0.4,0,0.2
10743,0.9,1,0.5
10744,0.4,1,0.9
10745,0.8,0,1.0
10746,0.3,0,1.0
10747,0.1,0,1.0
10748,0.9,1,0.1
10749,0.1,0,0.3
10750,0.1,1,0.8
10751,0.3,0,0.7
10752,0.5,0,0.7
10753,0.2,0,0.7
10754,0.3,0,1.0
10755,0.8,1,1.0
10756,0.3,1,1.0
10757,0.2,0,0.1
10758,0.4,0,0.2
10759,0.9,1,1.0
10760,0.6,1,0.7
10761,0.9,1,0.7
10762,0.2,0,1.0
10763,0.1,1,1.0
10764,0.2,0,0.7
10765,0.1,1,0.3
10766,0.3,0,0.3
10767,0.2,1,1.0
10768,0.9,1,0.1
10769,0.2,0,0.1
10770,0.7,1,0.5
10771,0.3,0,0.5
10772,0.7,1,0.9
10773,0.7,0,0.8
10774,0.4,1,0.8
10775,0.5,0,1.0
10776,0.6,0,0.5
10777,0.9,0,0.5
10778,0.5,0,0.9
10779,0.9,1,0.9
10780,0.4,0,0.7
10781,0.9,1,0.3
10782,0.8,1,0.3
10783,0.8,1,1.0
10784,0.8,0,1.0
10785,0.8,1,0.9
10786,0.9,1,0.9
10787,0.5,0,0.1
10788,0.3,0,0.5
10789,0.3,1,0.6
10790,0.6,0,0.6
10791,0.5,1,0.6
10792,0.2,1,0.6
10793,0.8,0,1.0
10794,0.6,1,0.5
10795,0.5,1,0.2
10796,0.2,0,1.0
10797,0.2,0,0.7
10798,0.8,0,0.7
10799,0.6,1,1.0
10800,0.8,0,0.3
10801,0.1,1,0.3
10802,0.6,0,0.3
10803,0.4,1,0.9
10804,0.5,0,1.0
10805,0.6,0,1.0
10806,0.9,1,0.3
10807,0.1,1,0.8
10808,0.8,0,0.1
10809,0.8,0,0.8
10810,0.6,0,1.0
10811,0.3,1,1.0
10812,0.4,1,1.0
10813,0.2,1,0.9
10814,0.2,0,0.9
10815,0.4,1,1.0
10816,0.3,1,1.0
10817,0.8,1,0.2
10818,0.5,1,0.6
10819,0.1,0,0.9
10820,0.5,1,0.1
10821,0.5,1,1.0
10822,0.9,1,1.0
10823,0.7,1,0.6
10824,0.7,1,0.7
10825,0.6,1,0.7
10826,0.1,0,1.0
10827,0.7,1,0.2
10828,0.1,1,1.0
10829,0.6,0,0.8
10830,0.9,1,0.8
10831,0.3,0,0.8
10832,0.9,0,1.0
10833,0.9,0,0.1
10834,0.9,1,0.6
10835,0.7,0,0.6
10836,0.6,0,0.6
10837,0.4,1,0.3
10838,0.6,0,0.3
10839,0.6,1,0.3
10840,0.5,1,1.0
10841,0.1,1,1.0
10842,0.8,0,1.0
10843,0.8,1,0.8
10844,0.4,1,1.0
10845,0.4,1,0.6
10846,0.6,1,0.6
10847,0.7,0,0.6
10848,0.3,0,0.6
10849,0.5,1,0.1
10850,0.3,0,0.1
10851,0.8,1,0.1
10852,0.8,0,0.9
10853,0.6,0,0.9
10854,0.5,1,1.0
10855,0.1,1,0.8
10856,0.7,0,0.5
10857,0.8,1,0.7
10858,0.8,0,0.1
10859,0.2,0,0.1
10860,0.4,1,0.1
10861,0.7,0,1.0
10862,0.1,1,0.8
10863,0.4,0,0.8
10864,0.9,1,0.9
10865,0.8,0,0.7
10866,0.1,1,1.0
10867,0.5,0,0.9
10868,0.7,1,0.9
10869,0.2,0,0.8
10870,0.5,1,0.5
10871,0.9,1,0.5
10872,0.5,0,0.1
10873,0.9,0,0.1
10874,0.9,1,0.9
10875,0.1,0,0.6
10876,0.2,1,0.3
10877,0.1,0,0.6
10878,0.6,0,0.6
10879,0.6,1,0.5
10880,0.5,0,0.2
10881,0.9,1,0.1
10882,0.7,0,0.1
10883,0.8,0,0.9
10884,0.5,1,0.7
10885,0.4,1,1.0
10886,0.2,1,0.7
10887,0.6,0,0.3
10888,0.3,1,0.5
10889,0.3,1,0.9
10890,0.1,1,0.9
10891,0.8,1,1.0
10892,0.2,0,1.0
10893,0.8,1,0.9
10894,0.7,1,0.2
10895,0.3,0,0.9
10896,0.7,1,0.9
10897,0.5,1,0.9
10898,0.5,0,0.9
10899,0.5,1,0.9
10900,0.9,1,1.0
10901,0.3,1,1.0
10902,0.4,1,1.0
10903,0.6,1,0.8
10904,0.6,0,1.0
10905,0.5,0,1.0
10906,0.9,0,0.6
10907,0.6,1,0.2
10908,0.9,0,0.2
10909,0.1,1,0.2
10910,0.5,1,0.2
10911,0.1,1,0.2
10912,0.4,0,1.0
10913,0.7,0,1.0
10914,0.5,1,1.0
10915,0.7,1,0.8
10916,0.2,1,0.8
10917,0.4,1,0.2
10918,0.7,0,0.3
10919,0.7,0,1.0
10920,0.7,0,1.0
10921,0.4,1,0.1
10922,0.3,0,0.3
10923,0.9,1,0.8
10924,0.7,0,0.9
10925,0.7,1,0.9
10926,0.6,0,0.9
10927,0.5,1,0.9
10928,0.9,1,0.9
10929,0.4,0,1.0
10930,0.4,0,1.0
10931,0.3,1,0.9
10932,0.8,1,0.9
10933,0.9,1,0.5
10934,0.6,1,0.8
10935,0.2,1,0.6
10936,0.1,0,0.5
10937,0.7,1,0.7
10938,0.9,0,1.0
10939,0.7,1,1.0
10940,0.2,1,1.0
10941,0.4,0,1.0
10942,0.4,1,0.7
10943,0.5,0,0.7
10944,0.4,1,0.7
10945,0.7,0,0.3
10946,0.7,1,1.0
10947,0.5,0,0.6
10948,0.3,0,0.5
10949,0.3,1,0.8
10950,0.3,1,1.0
10951,0.2,1,1.0
10952,0.1,0,0.1
10953,0.8,1,0.8
10954,0.8,0,1.0
10955,0.6,0,1.0
10956,0.7,1,0.5
10957,0.2,1,0.5
10958,0.1,0,0.3
10959,0.2,0,0.9
10960,0.2,0,1.0
10961,0.4,1,0.6
10962,0.1,0,0.6
10963,0.9,0,0.7
10964,0.6,1,0.3
10965,0.1,1,0.3
10966,0.9,1,0.6
10967,0.2,1,0.8
10968,0.6,0,0.8
10969,0.6,0,0.9
10970,0.3,1,0.2
10971,0.3,0,0.2
10972,0.6,1,0.2
10973,0.4,1,1.0
10974,0.6,1,0.9
10975,0.7,0,0.9
10976,0.2,1,0.6
10977,0.5,0,0.3
10978,0.6,1,0.2
10979,0.9,0,0.1
10980,0.7,0,0.7
10981,0.8,0,0.7
10982,0.6,1,0.9
10983,0.6,1,0.9
10984,0.6,0,0.6
10985,0.2,1,0.6
10986,0.1,0,0.6
10987,0.4,0,0.6
10988,0.6,0,0.2
10989,0.1,1,0.2
10990,0.4,1,0.5
10991,0.7,1,0.1
10992,0.5,1,0.1
10993,0.2,1,0.3
10994,0.8,0,0.6
10995,0.4,0,0.1
10996,0.4,1,0.1
10997,0.7,1,0.2
10998,0.4,1,1.0
10999,0.1,0,0.9
11000,0.1,0,0.9
11001,0.8,0,0.6
11002,0.2,0,1.0
11003,0.5,1,0.9
11004,0.7,1,1.0
11005,0.5,0,0.6
11006,0.3,1,0.6
11007,0.7,0,1.0
11008,0.8,1,1.0
11009,0.2,0,1.0
11010,0.9,0,0.5
11011,0.3,0,0.9
11012,0.1,1,0.9
11013,0.4,0,0.1
11014,0.3,0,0.1
11015,0.9,1,0.1
11016,0.7,0,1.0
11017,0.7,1,1.0
11018,0.6,0,1.0
11019,0.2,0,1.0
11020,0.8,1,0.5
11021,0.7,1,0.2
11022,0.8,0,0.6
11023,0.1,1,0.1
11024,0.4,1,0.1
11025,0.4,0,1.0
11026,0.9,1,1.0
11027,0.4,0,1.0
11028,0.4,0,1.0
11029,0.8,0,1.0
11030,0.4,0,0.8
11031,0.4,0,0.8
11032,0.5,0,0.9
11033,0.6,1,1.0
11034,0.7,1,0.9
11035,0.7,0,0.9
11036,0.3,1,0.9
11037,0.6,0,0.9
11038,0.1,0,0.9
11039,0.1,0,0.9
11040,0.8,1,0.2
11041,0.6,0,0.2
11042,0.4,1,1.0
11043,0.2,0,0.7
11044,0.4,1,0.7
11045,0.4,0,1.0
11046,0.9,0,0.9
11047,0.4,0,0.5
11048,0.7,1,0.9
11049,0.3,1,0.8
11050,0.7,0,1.0
11051,0.4,1,1.0
11052,0.6,1,0.5
11053,0.6,1,0.7
11054,0.6,1,0.2
11055,0.2,1,1.0
11056,0.5,0,0.1
11057,0.7,0,0.1
11058,0.3,0,0.2
11059,0.9,0,0.2
11060,0.9,0,1.0
11061,0.2,1,0.9
11062,0.6,1,0.9
11063,0.7,0,0.1
11064,0.9,0,0.1
11065,0.3,0,0.1
11066,0.1,1,1.0
11067,0.1,0,0.3
11068,0.9,0,0.1
11069,0.5,0,0.9
11070,0.7,1,0.9
11071,0.1,1,0.9
11072,0.1,1,1.0
11073,0.3,1,0.9
11074,0.1,0,0.9
11075,0.4,0,1.0
11076,0.5,0,0.5
11077,0.5,0,0.5
11078,0.1,0,0.5
11079,0.1,1,0.3
11080,0.7,0,0.3
11081,0.3,1,0.9
11082,0.9,1,0.9
11083,0.2,0,0.8
11084,0.8,1,0.8
11085,0.4,1,0.8
11086,0.1,1,0.8
11087,0.2,0,1.0
11088,0.1,1,0.3
11089,0.9,1,0.3
11090,0.1,0,0.3
11091,0.6,0,0.6
11092,0.1,1,0.6
11093,0.9,1,0.5
11094,0.6,0,1.0
11095,0.8,1,0.3
11096,0.6,1,0.3
11097,0.2,1,0.2
11098,0.9,1,0.2
11099,0.7,1,0.1
11100,0.8,1,0.3
11101,0.4,0,0.6
11102,0.2,0,0.6
11103,0.7,0,1.0
11104,0.9,0,0.6
11105,0.8,1,0.6
11106,0.1,0,0.7
11107,0.6,1,0.9
11108,0.6,1,0.9
11109,0.1,0,0.5
11110,0.5,1,1.0
11111,0.5,0,1.0
11112,0.2,0,0.9
11113,0.4,1,0.1
11114,0.2,1,0.7
11115,0.7,0,0.2
11116,0.5,1,1.0
11117,0.8,0,1.0
11118,0.6,1,0.1
11119,0.8,1,0.1
11120,0.8,1,0.1
11121,0.9,1,1.0
11122,0.4,0,0.8
11123,0.9,0,0.7
11124,0.4,0,0.7
11125,0.3,0,0.2
11126,0.4,0,0.2
11127,0.2,1,0.2
11128,0.3,0,0.1
11129,0.8,1,0.2
11130,0.3,0,0.2
11131,0.1,0,0.7
11132,0.3,1,0.7
11133,0.8,1,0.7
11134,0.5,1,0.7
11135,0.4,1,0.7
11136,0.7,0,0.6
11137,0.8,0,1.0
11138,0.8,1,1.0
11139,0.9,0,1.0
11140,0.5,1,0.5
11141,0.9,0,1.0
11142,0.9,0,0.3
11143,0.2,0,0.9
11144,0.1,1,0.9
11145,0.8,0,0.7
11146,0.2,1,0.2
11147,0.7,1,0.9
11148,0.6,0,0.9
11149,0.1,0,0.9
11150,0.8,1,0.1
11151,0.7,0,1.0
11152,0.6,0,0.3
11153,0.7,0,0.2
11154,0.7,1,0.2
11155,0.9,1,0.3
11156,0.9,1,0.3
11157,0.9,0,0.8
11158,0.4,0,0.1
11159,0.8,1,0.1
11160,0.8,0,0.1
11161,0.3,1,1.0
11162,0.2,0,0.9
11163,0.5,1,0.1
11164,0.1,0,0.1
11165,0.9,0,0.1
11166,0.3,0,1.0
11167,0.7,0,0.5
11168,0.8,0,0.9
11169,0.2,0,0.9
11170,0.7,0,0.3
11171,0.2,0,0.3
11172,0.2,1,0.6
11173,0.3,0,0.6
11174,0.9,1,0.6
11175,0.7,1,0.5
11176,0.8,0,0.6
11177,0.1,1,0.6
11178,0.2,1,0.2
11179,0.2,1,0.1
11180,0.8,1,0.9
11181,0.5,0,0.9
11182,0.6,1,0.9
11183,0.6,0,0.8
11184,0.1,0,1.0
11185,0.4,1,1.0
11186,0.1,0,0.9
11187,0.7,0,1.0
11188,0.6,1,1.0
11189,0.5,0,0.5
11190,0.8,1,0.5
11191,0.3,0,1.0
11192,0.8,1,0.6
11193,0.9,0,1.0
11194,0.7,1,1.0
11195,0.7,0,1.0
11196,0.4,0,0.8
11197,0.6,0,0.9
11198,0.4,1,0.6
11199,0.5,1,0.6
11200,0.8,1,0.8
11201,0.7,1,0.8
11202,0.8,1,0.8
11203,0.5,0,0.6
11204,0.4,1,0.2
11205,0.4,0,1.0
11206,0.1,1,1.0
11207,0.2,1,1.0
11208,0.7,0,0.9
11209,0.7,1,0.8
11210,0.1,0,1.0
11211,0.4,0,1.0
11212,0.4,1,0.9
11213,0.5,0,0.9
11214,0.3,1,0.3
11215,0.7,0,0.1
11216,0.4,0,0.1
11217,0.6,0,0.7
11218,0.8,1,0.5
11219,0.1,1,0.5
11220,0.5,1,0.5
11221,0.9,1,0.3
11222,0.7,1,0.9
11223,0.8,1,0.9
11224,0.7,1,0.9
11225,0.5,0,0.9
11226,0.6,0,0.3
11227,0.6,0,0.3
11228,0.9,0,0.3
11229,0.8,0,0.3
11230,0.9,1,0.8
11231,0.8,0,0.2
11232,0.3,1,1.0
11233,0.1,1,1.0
11234,0.4,0,1.0
11235,0.9,1,0.8
11236,0.7,1,0.1
11237,0.3,0,0.6
11238,0.5,1,0.7
11239,0.3,0,0.7
11240,0.1,0,0.7
11241,0.2,0,0.6
11242,0.4,0,0.8
11243,0.6,0,0.5
11244,0.5,1,0.5
11245,0.2,1,0.5
11246,0.5,0,0.2
11247,0.1,0,0.2
11248,0.8,0,0.6
11249,0.5,0,0.7
11250,0.7,1,0.9
11251,0.8,0,1.0
11252,0.5,0,0.6
11253,0.1,0,0.6
11254,0.4,1,1.0
11255,0.5,0,1.0
11256,0.7,0,0.9
11257,0.3,0,1.0
11258,0.8,0,1.0
11259,0.5,0,0.7
11260,0.3,1,0.7
11261,0.5,0,0.7
11262,0.2,1,0.5
11263,0.7,0,0.5
11264,0.8,1,0.5
11265,0.2,0,0.6
11266,0.4,0,1.0
11267,0.1,1,1.0
11268,0.7,1,1.0
11269,0.3,0,0.7
11270,0.8,0,1.0
11271,0.3,1,1.0
11272,0.6,1,1.0
11273,0.1,1,1.0
11274,0.4,0,0.1
11275,0.9,0,1.0
11276,0.1,1,0.6
11277,0.4,1,1.0
11278,0.6,1,0.2
11279,0.3,0,0.7
11280,0.7,0,1.0
11281,0.8,0,1.0
11282,0.2,1,0.2
11283,0.8,0,0.2
11284,0.1,0,0.2
11285,0.3,1,0.2
11286,0.2,1,0.2
11287,0.2,1,0.2
11288,0.8,0,0.8
11289,0.8,0,0.7
11290,0.7,0,0.7
11291,0.3,0,0.7
11292,0.9,1,0.7
11293,0.8,1,0.7
11294,0.3,1,0.8
11295,0.6,1,0.8
11296,0.1,0,1.0
11297,0.5,1,0.1
11298,0.5,0,0.3
11299,0.3,0,1.0
11300,0.1,0,0.9
11301,0.8,0,0.3
11302,0.5,1,0.3
11303,0.3,1,0.3
11304,0.3,0,0.3
11305,0.7,0,0.1
11306,0.6,1,1.0
11307,0.3,1,1.0
11308,0.5,0,0.9
11309,0.1,0,0.1
11310,0.4,0,0.8
11311,0.3,1,0.8
11312,0.9,0,1.0
11313,0.1,1,0.8
11314,0.8,0,0.2
11315,0.4,0,0.8
11316,0.6,1,0.7
11317,0.9,1,0.9
11318,0.1,1,0.9
11319,0.9,1,1.0
11320,0.2,0,1.0
11321,0.3,0,1.0
11322,0.9,0,1.0
11323,0.7,0,0.5
11324,0.7,0,0.8
11325,0.6,1,0.6
11326,0.1,0,1.0
11327,0.3,1,0.9
11328,0.4,1,0.9
11329,0.8,0,0.3
11330,0.2,0,0.5
11331,0.8,1,0.8
11332,0.7,1,0.8
11333,0.5,1,1.0
11334,0.6,0,1.0
11335,0.8,1,0.3
11336,0.9,0,0.1
11337,0.2,0,0.1
11338,0.7,1,0.8
11339,0.6,0,0.9
11340,0.1,0,0.9
11341,0.9,1,0.2
11342,0.3,0,0.2
11343,0.4,1,0.1
11344,0.7,1,0.1
11345,0.2,1,0.9
11346,0.8,1,0.9
11347,0.4,1,1.0
11348,0.4,0,1.0
11349,0.3,0,0.3
11350,0.3,1,0.3
11351,0.8,0,0.9
11352,0.3,0,0.9
11353,0.6,1,0.7
11354,0.3,1,0.9
11355,0.7,1,0.9
11356,0.3,0,0.8
11357,0.5,1,0.8
11358,0.4,0,0.1
11359,0.1,0,0.1
11360,0.1,0,0.9
11361,0.9,0,1.0
11362,0.5,0,0.7
11363,0.2,1,0.7
11364,0.9,0,0.7
11365,0.3,1,0.7
11366,0.7,0,0.7
11367,0.7,0,0.6
11368,0.7,0,0.6
11369,0.5,1,0.6
11370,0.8,0,0.8
11371,0.4,0,0.8
11372,0.6,1,0.8
11373,0.9,0,0.8
11374,0.7,0,0.6
11375,0.9,0,1.0
11376,0.1,1,1.0
11377,0.1,1,0.5
11378,0.4,0,0.2
11379,0.6,0,0.7
11380,0.1,1,0.7
11381,0.3,0,0.3
11382,0.9,0,0.8
11383,0.5,0,0.1
11384,0.8,0,1.0
11385,0.2,1,1.0
11386,0.6,1,0.7
11387,0.6,1,0.7
11388,0.8,0,0.1
11389,0.3,1,0.1
11390,0.3,1,0.3
11391,0.6,1,0.2
11392,0.7,0,0.2
11393,0.7,1,0.1
11394,0.3,0,0.6
11395,0.9,0,0.6
